stock,stock_close,stock_index,date,index,close,ind_index
BAC,33.4375,2351.6484,1999-01-01,GSPC,1279.64,1253.4431
BAC,32.65625,2296.7034,1999-02-01,GSPC,1238.33,1212.9788
BAC,35.3125,2483.5166,1999-03-01,GSPC,1286.37,1260.0353
BAC,35.78125,2516.4834,1999-04-01,GSPC,1335.1801,1307.8461
BAC,32.34375,2274.7253,1999-05-01,GSPC,1301.84,1275.1886
BAC,36.65625,2578.022,1999-06-01,GSPC,1372.71,1344.6077
BAC,33.1875,2334.0659,1999-07-01,GSPC,1328.72,1301.5183
BAC,30.25,2127.4724,1999-08-01,GSPC,1320.41,1293.3784
BAC,27.84375,1958.2417,1999-09-01,GSPC,1282.71,1256.4502
BAC,32.21875,2265.9341,1999-10-01,GSPC,1362.9301,1335.0281
BAC,29.304649,2060.9863,1999-11-01,GSPC,1388.91,1360.4761
BAC,25.09375,1764.8352,1999-12-01,GSPC,1469.25,1439.1714
BAC,24.21875,1703.2968,2000-01-01,GSPC,1394.46,1365.9125
BAC,23,1617.5824,2000-02-01,GSPC,1366.42,1338.4465
BAC,26.21875,1843.9561,2000-03-01,GSPC,1498.58,1467.9009
BAC,24.5,1723.0769,2000-04-01,GSPC,1452.4301,1422.6958
BAC,27.71875,1949.4506,2000-05-01,GSPC,1420.6,1391.5173
BAC,21.5,1512.0879,2000-06-01,GSPC,1454.6,1424.8213
BAC,23.6875,1665.9341,2000-07-01,GSPC,1430.83,1401.5378
BAC,26.789049,1884.0649,2000-08-01,GSPC,1517.6801,1486.61
BAC,26.1875,1841.7583,2000-09-01,GSPC,1436.51,1407.1017
BAC,24.03125,1690.1099,2000-10-01,GSPC,1429.4,1400.1372
BAC,19.96875,1404.3956,2000-11-01,GSPC,1314.95,1288.0302
BAC,22.9375,1613.1868,2000-12-01,GSPC,1320.28,1293.2511
BAC,26.91,1892.5714,2001-01-01,GSPC,1366.01,1338.0449
BAC,25.35,1782.8572,2001-02-01,GSPC,1239.9399,1214.5558
BAC,27.375,1925.2748,2001-03-01,GSPC,1160.33,1136.5756
BAC,28,1969.2307,2001-04-01,GSPC,1249.46,1223.8809
BAC,29.625,2083.5166,2001-05-01,GSPC,1255.8199,1230.1107
BAC,30.014999,2110.9451,2001-06-01,GSPC,1224.38,1199.3143
BAC,31.809999,2237.1868,2001-07-01,GSPC,1211.23,1186.4336
BAC,30.75,2162.6375,2001-08-01,GSPC,1133.58,1110.3732
BAC,29.200001,2053.6265,2001-09-01,GSPC,1040.9399,1019.6297
BAC,29.495001,2074.3738,2001-10-01,GSPC,1059.78,1038.0841
BAC,30.690001,2158.4177,2001-11-01,GSPC,1139.45,1116.123
BAC,31.475,2213.6265,2001-12-01,GSPC,1148.08,1124.5763
BAC,31.514999,2216.4395,2002-01-01,GSPC,1130.2,1107.0624
BAC,31.975,2248.7913,2002-02-01,GSPC,1106.73,1084.0729
BAC,34.009998,2391.9119,2002-03-01,GSPC,1147.39,1123.9005
BAC,36.240002,2548.7473,2002-04-01,GSPC,1076.92,1054.8733
BAC,37.904999,2665.8459,2002-05-01,GSPC,1067.14,1045.2935
BAC,35.18,2474.1978,2002-06-01,GSPC,989.82001,969.55634
BAC,33.25,2338.4614,2002-07-01,GSPC,911.62,892.95721
BAC,35.040001,2464.3518,2002-08-01,GSPC,916.07001,897.31616
BAC,31.9,2243.5164,2002-09-01,GSPC,815.28003,798.58954
BAC,34.900002,2454.5056,2002-10-01,GSPC,885.76001,867.62665
BAC,35.040001,2464.3518,2002-11-01,GSPC,936.31,917.14178
BAC,34.785,2446.4175,2002-12-01,GSPC,879.82001,861.80823
BAC,35.025002,2463.2969,2003-01-01,GSPC,855.70001,838.18207
BAC,34.619999,2434.8132,2003-02-01,GSPC,841.15002,823.92993
