name,close,index,date
BAC,6.71875,4.7252746,1988-11-01
JPM,11.125,2.1532257,1988-11-01
S&P 500 Index,273.70001,2.680968,1988-11-01
BAC,6.8125,4.7912087,1988-12-01
JPM,10.333333,1.9999998,1988-12-01
S&P 500 Index,277.72,2.720345,1988-12-01
BAC,7.5,5.2747254,1989-01-01
JPM,10.833333,2.0967741,1989-01-01
S&P 500 Index,297.47,2.9138017,1989-01-01
BAC,8.28125,5.8241758,1989-02-01
JPM,10.416667,2.016129,1989-02-01
S&P 500 Index,288.85999,2.8294642,1989-02-01
BAC,8.875,6.2417583,1989-03-01
JPM,12.041667,2.3306451,1989-03-01
S&P 500 Index,294.87,2.8883338,1989-03-01
BAC,9.09375,6.3956046,1989-04-01
JPM,12,2.3225806,1989-04-01
S&P 500 Index,309.64001,3.0330102,1989-04-01
BAC,11.71875,8.2417583,1989-05-01
JPM,11.791667,2.282258,1989-05-01
S&P 500 Index,320.51999,3.1395826,1989-05-01
BAC,11.3125,7.9560437,1989-06-01
JPM,11.958333,2.3145158,1989-06-01
S&P 500 Index,317.98001,3.1147029,1989-06-01
BAC,13.375,9.4065933,1989-07-01
JPM,12.958333,2.5080643,1989-07-01
S&P 500 Index,346.07999,3.38995,1989-07-01
BAC,13.03125,9.164835,1989-08-01
JPM,12.708333,2.4596772,1989-08-01
S&P 500 Index,351.45001,3.4425509,1989-08-01
BAC,13.125,9.2307692,1989-09-01
JPM,13.625,2.6370966,1989-09-01
S&P 500 Index,349.14999,3.4200215,1989-09-01
BAC,11.8125,8.3076925,1989-10-01
JPM,11.208333,2.1693547,1989-10-01
S&P 500 Index,340.35999,3.333921,1989-10-01
BAC,11.71875,8.2417583,1989-11-01
JPM,10.583333,2.0483868,1989-11-01
S&P 500 Index,345.98999,3.3890686,1989-11-01
BAC,11.5625,8.1318684,1989-12-01
JPM,9.958333,1.9274192,1989-12-01
S&P 500 Index,353.39999,3.4616516,1989-12-01
BAC,10.5,7.3846154,1990-01-01
JPM,8.583333,1.6612902,1990-01-01
S&P 500 Index,329.07999,3.2234304,1990-01-01
BAC,11.125,7.8241758,1990-02-01
JPM,8.541667,1.6532258,1990-02-01
S&P 500 Index,331.89001,3.2509553,1990-02-01
BAC,9.6875,6.8131866,1990-03-01
JPM,7.791667,1.5080645,1990-03-01
S&P 500 Index,339.94,3.3298073,1990-03-01
BAC,9.5,6.6813188,1990-04-01
JPM,7.791667,1.5080645,1990-04-01
S&P 500 Index,330.79999,3.2402782,1990-04-01
BAC,9.6875,6.8131866,1990-05-01
JPM,9.125,1.7661289,1990-05-01
S&P 500 Index,361.23001,3.5383487,1990-05-01
BAC,9.375,6.5934067,1990-06-01
JPM,8.5,1.6451612,1990-06-01
S&P 500 Index,358.01999,3.5069058,1990-06-01
BAC,8.96875,6.3076925,1990-07-01
JPM,7.666667,1.483871,1990-07-01
S&P 500 Index,356.14999,3.4885886,1990-07-01
BAC,8.15625,5.7362638,1990-08-01
JPM,7.208333,1.3951612,1990-08-01
S&P 500 Index,322.56,3.1595652,1990-08-01
BAC,5.34375,3.7582417,1990-09-01
JPM,5.166667,1,1990-09-01
S&P 500 Index,306.04999,2.9978449,1990-09-01
BAC,4.3125,3.0329671,1990-10-01
JPM,3.375,.65322578,1990-10-01
S&P 500 Index,304,2.9777648,1990-10-01
BAC,6,4.2197804,1990-11-01
JPM,3.791667,.73387098,1990-11-01
S&P 500 Index,322.22,3.1562347,1990-11-01
BAC,5.71875,4.0219779,1990-12-01
JPM,3.583333,.69354826,1990-12-01
S&P 500 Index,330.22,3.234597,1990-12-01
BAC,7.03125,4.945055,1991-01-01
JPM,4.375,.84677416,1991-01-01
S&P 500 Index,343.92999,3.3688903,1991-01-01
BAC,7.3125,5.1428571,1991-02-01
JPM,5.5,1.0645161,1991-02-01
S&P 500 Index,367.07001,3.5955532,1991-02-01
BAC,8.65625,6.0879121,1991-03-01
JPM,5.791667,1.1209677,1991-03-01
S&P 500 Index,375.22,3.6753845,1991-03-01
BAC,9.21875,6.4835167,1991-04-01
JPM,6.833333,1.3225805,1991-04-01
S&P 500 Index,375.34,3.6765599,1991-04-01
BAC,10.53125,7.4065933,1991-05-01
JPM,7.125,1.3790321,1991-05-01
S&P 500 Index,389.82999,3.8184936,1991-05-01
BAC,8.9375,6.2857141,1991-06-01
JPM,7.125,1.3790321,1991-06-01
S&P 500 Index,371.16,3.6356158,1991-06-01
BAC,8.6875,6.10989,1991-07-01
JPM,8.541667,1.6532258,1991-07-01
S&P 500 Index,387.81,3.7987072,1991-07-01
BAC,9.65625,6.7912087,1991-08-01
JPM,8.833333,1.7096772,1991-08-01
S&P 500 Index,395.42999,3.873347,1991-08-01
BAC,8.90625,6.2637362,1991-09-01
JPM,8.458333,1.6370966,1991-09-01
S&P 500 Index,387.85999,3.7991967,1991-09-01
BAC,9.34375,6.5714288,1991-10-01
JPM,8.25,1.5967741,1991-10-01
S&P 500 Index,392.45001,3.8441575,1991-10-01
BAC,8.59375,6.0439563,1991-11-01
JPM,7.041667,1.3629032,1991-11-01
S&P 500 Index,375.22,3.6753845,1991-11-01
BAC,10.15625,7.1428571,1991-12-01
JPM,7.083333,1.3709676,1991-12-01
S&P 500 Index,417.09,4.0855131,1991-12-01
BAC,10.96875,7.7142859,1992-01-01
JPM,9.333333,1.8064514,1992-01-01
S&P 500 Index,408.78,4.0041142,1992-01-01
BAC,11.875,8.3516483,1992-02-01
JPM,11.208333,2.1693547,1992-02-01
S&P 500 Index,412.70001,4.0425119,1992-02-01
BAC,11.375,8,1992-03-01
JPM,10.916667,2.1129031,1992-03-01
S&P 500 Index,403.69,3.9542563,1992-03-01
BAC,11.9375,8.3956041,1992-04-01
JPM,11.708333,2.2661288,1992-04-01
S&P 500 Index,414.95001,4.0645514,1992-04-01
BAC,11.625,8.1758242,1992-05-01
JPM,12.166667,2.3548386,1992-05-01
S&P 500 Index,415.35001,4.068469,1992-05-01
BAC,11.90625,8.3736267,1992-06-01
JPM,12.375,2.3951612,1992-06-01
S&P 500 Index,408.14001,3.9978454,1992-06-01
BAC,11.5,8.0879126,1992-07-01
JPM,11.625,2.2499998,1992-07-01
S&P 500 Index,424.20999,4.1552553,1992-07-01
BAC,10.71875,7.5384617,1992-08-01
JPM,10.833333,2.0967741,1992-08-01
S&P 500 Index,414.03,4.0555391,1992-08-01
BAC,11.09375,7.8021979,1992-09-01
JPM,10.875,2.1048386,1992-09-01
S&P 500 Index,417.79999,4.0924673,1992-09-01
BAC,11.5625,8.1318684,1992-10-01
JPM,11.458333,2.2177417,1992-10-01
S&P 500 Index,418.67999,4.1010876,1992-10-01
BAC,12.59375,8.8571424,1992-11-01
JPM,12.5,2.4193547,1992-11-01
S&P 500 Index,431.35001,4.2251935,1992-11-01
BAC,12.84375,9.0329666,1992-12-01
JPM,12.875,2.4919353,1992-12-01
S&P 500 Index,435.70999,4.2679009,1992-12-01
BAC,13.4375,9.4505491,1993-01-01
JPM,13.541667,2.6209676,1993-01-01
S&P 500 Index,438.78,4.2979727,1993-01-01
BAC,13.375,9.4065933,1993-02-01
JPM,13.5,2.6129031,1993-02-01
S&P 500 Index,443.38,4.3430309,1993-02-01
BAC,13.65625,9.6043959,1993-03-01
JPM,13.458333,2.6048384,1993-03-01
S&P 500 Index,451.67001,4.4242339,1993-03-01
BAC,12.40625,8.725275,1993-04-01
JPM,12.75,2.4677417,1993-04-01
S&P 500 Index,440.19,4.3117838,1993-04-01
BAC,11.78125,8.2857141,1993-05-01
JPM,12.791667,2.4758065,1993-05-01
S&P 500 Index,450.19,4.4097366,1993-05-01
BAC,12.40625,8.725275,1993-06-01
JPM,13.625,2.6370966,1993-06-01
S&P 500 Index,450.53,4.4130669,1993-06-01
BAC,12.59375,8.8571424,1993-07-01
JPM,13.75,2.6612902,1993-07-01
S&P 500 Index,448.13,4.3895583,1993-07-01
BAC,12.875,9.054945,1993-08-01
JPM,13.541667,2.6209676,1993-08-01
S&P 500 Index,463.56,4.5406995,1993-08-01
BAC,12.875,9.054945,1993-09-01
JPM,15,2.9032257,1993-09-01
S&P 500 Index,458.92999,4.4953475,1993-09-01
BAC,11.65625,8.1978025,1993-10-01
JPM,13.375,2.5887096,1993-10-01
S&P 500 Index,467.82999,4.5825253,1993-10-01
BAC,11.78125,8.2857141,1993-11-01
JPM,12.833333,2.4838707,1993-11-01
S&P 500 Index,461.79001,4.5233622,1993-11-01
BAC,12.25,8.6153851,1993-12-01
JPM,13.375,2.5887096,1993-12-01
S&P 500 Index,466.45001,4.5690079,1993-12-01
BAC,12.6875,8.9230766,1994-01-01
JPM,13.166667,2.5483871,1994-01-01
S&P 500 Index,481.60999,4.717504,1994-01-01
BAC,12.21875,8.5934067,1994-02-01
JPM,12.416667,2.4032257,1994-02-01
S&P 500 Index,467.14001,4.5757666,1994-02-01
BAC,11.4375,8.0439558,1994-03-01
JPM,12.125,2.3467741,1994-03-01
S&P 500 Index,445.76999,4.3664412,1994-03-01
BAC,13.0625,9.1868134,1994-04-01
JPM,11.583333,2.2419353,1994-04-01
S&P 500 Index,450.91,4.4167895,1994-04-01
BAC,13.84375,9.7362633,1994-05-01
JPM,12.791667,2.4758065,1994-05-01
S&P 500 Index,456.5,4.4715447,1994-05-01
BAC,12.84375,9.0329666,1994-06-01
JPM,12.833333,2.4838707,1994-06-01
S&P 500 Index,444.26999,4.3517485,1994-06-01
BAC,13.9375,9.8021975,1994-07-01
JPM,12.791667,2.4758065,1994-07-01
S&P 500 Index,458.26001,4.4887848,1994-07-01
BAC,13.9375,9.8021975,1994-08-01
JPM,12.916667,2.5,1994-08-01
S&P 500 Index,475.48999,4.657557,1994-08-01
BAC,12.25,8.6153851,1994-09-01
JPM,11.666667,2.2580645,1994-09-01
